uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-cn11.0.e.iiia,MU:Cn11.0.E.IIIa,basic_html,"<p>Demonstrate understanding of relationships between music and the other arts, other disciplines, varied contexts, and daily life.</p>",14786,50210,16469,Connecting,Anchor Standard 11,E,MU:Cn11.0.E.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn11.0.e.5a,MU:Cn11.0.E.5a,basic_html,"<p>MU:Cn11.0.E.8a MU:Cn11.0.E.Ia MU:Cn11.0.E.IIa MU:Cn11.0.E.IIIa |  |  |  |  | | Demonstrate understanding of relationships between music and the other arts, other</p>",14786,50210,16469,Connecting,Anchor Standard 11,E,MU:Cn11.0.E.5a,EU_d9768810,EQ_b88e3f2f,TRUE
ncas-music-mu-cr1.1.c.ia,MU:Cr1.1.C.Ia,basic_html,"<p>Describe how sounds and short musical ideas can be used to represent personal experiences, moods, visual images, and/or storylines.</p>",14786,50211,16469,Creating,Anchor Standard 1,C,MU:Cr1.1.C.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.c.iia,MU:Cr1.1.C.IIa,basic_html,<p>Describe and demonstrate  how sounds and musical ideas can be used to represent</p>,14786,50211,16469,Creating,Anchor Standard 1,C,MU:Cr1.1.C.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.c.iiia,MU:Cr1.1.C.IIIa,basic_html,<p>Describe and demonstrate multiple ways in which  sounds and musical ideas can be used to represent extended sonic experiences  or abstract ideas .</p>,14786,50211,16469,Creating,Anchor Standard 1,C,MU:Cr1.1.C.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.ia,MU:Cr2.1.C.Ia,basic_html,<p>Assemble and organize sounds or</p>,14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.iia,MU:Cr2.1.C.IIa,basic_html,<p>Assemble and organize multiple</p>,14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.iiia,MU:Cr2.1.C.IIIa,basic_html,<p>Assemble and organize multiple</p>,14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.ib,MU:Cr2.1.C.Ib,basic_html,"<p>Identify and describe the development of sounds or short musical ideas in drafts of music within simple forms (such as one part, cyclical, or binary).</p>",14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.Ib,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.iib,MU:Cr2.1.C.IIb,basic_html,"<p>Describe and explain the development of sounds and musical ideas in drafts of music within a variety of simple or moderately complex forms  (such as binary, rondo , or ternary ) .</p>",14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.IIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.c.iiib,MU:Cr2.1.C.IIIb,basic_html,<p>Analyze and demonstrate the development of sounds and extended musical ideas</p>,14786,50212,16469,Creating,Anchor Standard 2,C,MU:Cr2.1.C.IIIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.c.ia,MU:Cr3.1.C.Ia,basic_html,"<p>Identify, describe, and apply teacher provided criteria to assess and refine the technical</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.1.C.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.c.iia,MU:Cr3.1.C.IIa,basic_html,"<p>Identify, describe, and apply selected teacher-provided or personally-developed criteria to assess and refine the technical and expressive</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.1.C.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.c.iiia,MU:Cr3.1.C.IIIa,basic_html,"<p>Research, identify, explain , and apply personally-developed criteria to assess and refine the technical and expressive aspects of evolving drafts leading to final versions.</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.1.C.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.ia,MU:Cr3.2.C.Ia,basic_html,"<p>Share music through the use of notation, performance, or technology, and demonstrate how the elements of music have been employed to realize expressive intent.</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.iia,MU:Cr3.2.C.IIa,basic_html,<p>Share music through the use of</p>,14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.iiia,MU:Cr3.2.C.IIIa,basic_html,<p>Share music through the use of</p>,14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.ib,MU:Cr3.2.C.Ib,basic_html,"<p>Describe the given context and performance medium for presenting personal works, and how they impact the final composition and presentation.</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.Ib,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.iib,MU:Cr3.2.C.IIb,basic_html,<p>Describe the selected contexts  and performance mediums for presenting personal</p>,14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.IIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.c.iiib,MU:Cr3.2.C.IIIb,basic_html,"<p>Describe a variety of possible contexts  and mediums for presenting personal works, and explain and compare how each could impact the success of  the final composition and presentation.</p>",14786,50213,16469,Creating,Anchor Standard 3,C,MU:Cr3.2.C.IIIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-pr4.1.c.ia,MU:Pr4.1.C.Ia,basic_html,"<p>Identify and select specific excerpts,</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.1.C.Ia,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.c.iia,MU:Pr4.1.C.IIa,basic_html,"<p>Identify and select specific passages, sections, or movements in musical works  that</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.1.C.IIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.c.iiia,MU:Pr4.1.C.IIIa,basic_html,"<p>Identify and select specific sections, movements, or entire works that express personal experiences and interests, moods, visual images,</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.1.C.IIIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.c.ia,MU:Pr4.2.C.Ia,basic_html,<p>Analyze how the elements of music</p>,14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.2.C.Ia,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.c.iia,MU:Pr4.2.C.IIa,basic_html,"<p>Analyze how the elements of music (including form) of  selected works relate to the style, function , and context , and explain the implications for rehearsal and performance.</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.2.C.IIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.c.iiia,MU:Pr4.2.C.IIIa,basic_html,<p>Analyze how the elements of music</p>,14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.2.C.IIIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.c.ia,MU:Pr4.3.C.Ia,basic_html,"<p>Develop interpretations of works based on an understanding of the use of elements of music, style, and mood, explaining how the</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.3.C.Ia,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.c.iia,MU:Pr4.3.C.IIa,basic_html,"<p>Develop interpretations of works based on an understanding of the use of elements of music, style, mood, function , and context , explaining and supporting  how the interpretive choices reflect the creators’ intent.</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.3.C.IIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.c.iiia,MU:Pr4.3.C.IIIa,basic_html,"<p>Develop interpretations of works based on an understanding of the use of elements of music (including  form ) , compositional</p>",14786,50214,16469,Performing/Presenting/Producing,Anchor Standard 4,C,MU:Pr4.3.C.IIIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.ia,MU:Pr5.1.C.Ia,basic_html,"<p>Create rehearsal plans for works,</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.Ia,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iia,MU:Pr5.1.C.IIa,basic_html,"<p>Create rehearsal plans for works,</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iiia,MU:Pr5.1.C.IIIa,basic_html,"<p>Create rehearsal plans for works,</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.ib,MU:Pr5.1.C.Ib,basic_html,<p>Using established criteria and</p>,14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.Ib,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iib,MU:Pr5.1.C.IIb,basic_html,"<p>Using established criteria and feedback, identify the ways in which performances convey the formal design , style, and historical/cultural context  of the works.</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIb,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iiib,MU:Pr5.1.C.IIIb,basic_html,"<p>Using established criteria and feedback, identify the ways in which performances use compositional techniques  and convey the</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIIb,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.ic,MU:Pr5.1.C.Ic,basic_html,<p>Identify and implement strategies for improving the technical and expressive aspects of multiple works.</p>,14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.Ic,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iic,MU:Pr5.1.C.IIc,basic_html,<p>Identify and implement strategies for improving the technical and expressive aspects of varied  works.</p>,14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIc,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.c.iiic,MU:Pr5.1.C.IIIc,basic_html,"<p>Identify, compare , and implement strategies for improving the technical and</p>",14786,50215,16469,Performing/Presenting/Producing,Anchor Standard 5,C,MU:Pr5.1.C.IIIc,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.ia,MU:Pr6.1.C.Ia,basic_html,"<p>Share live or recorded performances of works (both personal and others’), and explain how the elements of music are used to convey intent.</p>",14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.Ia,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.iia,MU:Pr6.1.C.IIa,basic_html,<p>Share live or recorded</p>,14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.IIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.iiia,MU:Pr6.1.C.IIIa,basic_html,<p>Share live or recorded</p>,14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.IIIa,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.ib,MU:Pr6.1.C.Ib,basic_html,"<p>Identify how compositions are appropriate for an audience or context, and how this will shape future compositions.</p>",14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.Ib,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.iib,MU:Pr6.1.C.IIb,basic_html,"<p>Explain  how compositions are appropriate for both  audience and  context, and how this will shape future compositions.</p>",14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.IIb,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.c.iiib,MU:Pr6.1.C.IIIb,basic_html,<p>Explain how compositions are</p>,14786,50216,16469,Performing/Presenting/Producing,Anchor Standard 6,C,MU:Pr6.1.C.IIIb,EU_5360eb28,EQ_255e8fae,TRUE
ncas-music-mu-re7.1.c.ia,MU:Re7.1.C.Ia,basic_html,<p>Apply teacher-provided criteria to</p>,14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.1.C.Ia,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re7.1.c.iia,MU:Re7.1.C.IIa,basic_html,<p>Apply teacher-provided or</p>,14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.1.C.IIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re7.1.c.iiia,MU:Re7.1.C.IIIa,basic_html,<p>Apply researched or personally developed criteria to select music that expresses</p>,14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.1.C.IIIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re7.2.c.ia,MU:Re7.2.C.Ia,basic_html,"<p>Analyze aurally the elements of music (including form) of musical works, relating them to style, mood, and context, and describe how the analysis provides models for personal growth as composer, performer, and/or listener.</p>",14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.2.C.Ia,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re7.2.c.iia,MU:Re7.2.C.IIa,basic_html,"<p>Analyze aurally and/or by reading the scores of musical works the elements of music (including  form ) , compositional techniques  and procedures , relating them to style, mood, and context; and explain  how the analysis provides models for personal growth as composer, performer, and/or listener.</p>",14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.2.C.IIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re7.2.c.iiia,MU:Re7.2.C.IIIa,basic_html,"<p>Analyze aurally and/or by reading the scores of musical works the elements of music (including form), compositional techniques and procedures, relating them to aesthetic effectiveness , style, mood, and context; and explain how the analysis provides models for personal growth as composer, performer, and/or listener.</p>",14786,50217,16469,Responding,Anchor Standard 7,C,MU:Re7.2.C.IIIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re8.1.c.ia,MU:Re8.1.C.Ia,basic_html,"<p>Develop and explain interpretations of varied works, demonstrating an understanding of the composers’ intent by citing technical and expressive aspects as well as the style/genre of each work.</p>",14786,50218,16469,Responding,Anchor Standard 8,C,MU:Re8.1.C.Ia,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re8.1.c.iia,MU:Re8.1.C.IIa,basic_html,"<p>Develop and support interpretations of varied works, demonstrating an understanding of the composers’ intent by citing the use of elements of music  (including form ), compositional techniques ,  and the style/genre and context  of each work.</p>",14786,50218,16469,Responding,Anchor Standard 8,C,MU:Re8.1.C.IIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re8.1.c.iiia,MU:Re8.1.C.IIIa,basic_html,"<p>Develop, justify  and defend interpretations of varied works, demonstrating an understanding of the composers’ intent by citing the use of elements of music (including form), compositional techniques, and the style/genre and context of each work.</p>",14786,50218,16469,Responding,Anchor Standard 8,C,MU:Re8.1.C.IIIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.ia,MU:Re9.1.C.Ia,basic_html,<p>Describe the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.Ia,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iia,MU:Re9.1.C.IIa,basic_html,<p>Explain  the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iiia,MU:Re9.1.C.IIIa,basic_html,<p>Evaluate the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.ib,MU:Re9.1.C.Ib,basic_html,<p>Describe the way(s) in which critiquing others’ work and receiving feedback</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.Ib,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iib,MU:Re9.1.C.IIb,basic_html,<p>Describe ways in which critiquing others’ work and receiving feedback from others have been  specifically  applied in the personal creative process.</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIb,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iiib,MU:Re9.1.C.IIIb,basic_html,<p>Describe and evaluate  ways in which critiquing others’ work and receiving feedback from others have been specifically applied in the personal creative process.</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIIb,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-cn10.0.c.iiia,MU:Cn10.0.C.IIIa,basic_html,"<p>Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50220,16469,Connecting,Anchor Standard 10,C,MU:Cn10.0.C.IIIa,EU_53be1685,EQ_fd9679f4,TRUE
ncas-music-mu-cn10.0.c.ia,MU:Cn10.0.C.Ia,basic_html,<p>MU:Cn10.0.C.IIa MU:Cn10.0.C.IIIa |  |  |</p>,14786,50220,16469,Connecting,Anchor Standard 10,C,MU:Cn10.0.C.Ia,EU_26f8a7a6,EQ_02d8ab9a,TRUE
ncas-music-mu-cn11.0.c.iiia,MU:Cn11.0.C.IIIa,basic_html,"<p>Demonstrate understanding of relationships between music and the other arts, other disciplines, varied contexts, and daily life.</p>",14786,50221,16469,Connecting,Anchor Standard 11,C,MU:Cn11.0.C.IIIa,EU_53be1685,EQ_fd9679f4,TRUE
ncas-music-mu-cn11.0.c.ia,MU:Cn11.0.C.Ia,basic_html,<p>MU:Cn11.0.C.IIa MU:Cn11.0.C.IIIa | Anchor Standard 11: Synthesize and relate knowledge and personal experiences to make art.</p>,14786,50221,16469,Connecting,Anchor Standard 11,C,MU:Cn11.0.C.Ia,EU_d9768810,EQ_6d755893,TRUE
