uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-visual arts-va-cr1.1.pka,VA:Cr1.1.PKa,basic_html,<p>VA:Cr1.1.Ka VA:Cr1.1.1a VA:Cr1.1.2a VA:Cr1.1.3a VA:Cr1.1.4a VA:Cr1.1.5a VA:Cr1.1.6a VA:Cr1.1.7a VA:Cr1.1.8a VA:Cr1.1.Ia VA:Cr1.1.IIa VA:Cr1.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Engage in self directed play with materials. | Engage in exploration and imaginative play with materials. | Engage collaboratively in exploration and imaginative play with materials. | Brainstorm collaboratively multiple approaches to an art or design problem. | Elaborate on an imaginative idea. | Brainstorm multiple approaches to a creative art or design problem. | Combine ideas to generate an innovative idea for art-making. | Combine concepts collaboratively to generate innovative ideas for creating art. | Apply methods to overcome creative blocks. | Document early stages of the creative process visually and/or verbally in traditional or new media. | Use multiple approaches to begin creative endeavors. | Individually or collaboratively formulate new creative problems based on student’s existing artwork. | Visualize and hypothesize to generate plans for ideas and directions for creating art and design that can affect social change. |</p>,14786,50191,16469,Creating,Anchor Standard 1,PKa,VA:Cr1.1.PKa,EU_fc07a5e9,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cr1.2.pka,VA:Cr1.2.PKa,basic_html,<p>VA:Cr1.2.Ka VA:Cr1.2.1a VA:Cr1.2.2a VA:Cr1.2.3a VA:Cr1.2.4a VA:Cr1.2.5a VA:Cr1.2.6a VA:Cr1.2.7a VA:Cr1.2.8a VA:Cr1.2.Ia VA:Cr1.2.IIa VA:Cr1.2.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50191,16469,Creating,Anchor Standard 1,PKa,VA:Cr1.2.PKa,EU_fc07a5e9,EQ_f99bff57,TRUE
ncas-visual arts-va-cr2.1.pka,VA:Cr2.1.PKa,basic_html,"<p>VA:Cr2.1.Ka VA:Cr2.1.1a VA:Cr2.1.2a VA:Cr2.1.3a VA:Cr2.1.4a VA:Cr2.1.5a VA:Cr2.1.6a VA:Cr2.1.7a VA:Cr2.1.8a VA:Cr2.1.Ia VA:Cr2.1.IIa VA:Cr2.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Use a variety of art making tools | Through experimentation, build skills in various media and approaches to art making. | Explore uses of materials and tools to create works of art or design. | Experiment with various materials and tools to explore personal interests in a work of art or design. | Create personally satisfying artwork using a variety of artistic processes and materials. | Explore and invent art-making techniques and approaches. | Experiment and develop skills in multiple art-making techniques and approaches through practice. | Demonstrate openness in trying new ideas, materials, methods, and approaches in making works of art and design. | Demonstrate persistence in developing skills with various materials, methods, and approaches in creating works of art or design. | Demonstrate willingness to experiment, innovate, and take risks to pursue ideas, forms, and meanings that emerge in the process of art making or designing. | Engage in making a work of art or design without having a preconceived plan. | Through experimentation, practice, and persistence, demonstrate acquisition of skills and knowledge in a chosen art form. | Experiment, plan, and make multiple works of art and design that explore a personally meaningful theme, idea, or concept. |</p>",14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.1.PKa,EU_d3985f54,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cr2.2.pka,VA:Cr2.2.PKa,basic_html,<p>VA:Cr2.2.Ka VA:Cr2.2.1a VA:Cr2.2.2a VA:Cr2.2.3a VA:Cr2.2.4a VA:Cr2.2.5a VA:Cr2.2.6a VA:Cr2.2.7a VA:Cr2.2.8a VA:Cr2.2.Ia VA:Cr2.2.IIa VA:Cr2.2.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.2.PKa,EU_d3985f54,EQ_505bea1e,TRUE
ncas-visual arts-va-cr2.3.pka,VA:Cr2.3.PKa,basic_html,"<p>VA:Cr2.3.Ka VA:Cr2.3.1a VA:Cr2.3.2a VA:Cr2.3.3a VA:Cr2.3.4a VA:Cr2.3.5a VA:Cr2.3.6a VA:Cr2.3.7a VA:Cr2.3.8a VA:Cr2.3.Ia VA:Cr2.3.IIa VA:Cr2.3.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Create and tell about art that communicates a story about a familiar place or object. | Create art that represents natural and constructed environments. | Identify and classify uses of everyday objects through drawings, diagrams, sculptures, or other visual means. | Repurpose objects to make something new. | Individually or collaboratively construct representations, diagrams, or maps of places that are part of everyday life. | Document, describe, and represent regional constructed environments. | Identify, describe, and visually document places and/or objects of personal significance. | Design or redesign objects, places, or systems that meet the identified needs of diverse users. | Apply visual organizational strategies to design and produce a work of art, design, or media that clearly communicates information or ideas. | Select, organize, and design images and words to make visually clear and compelling presentations. | Collaboratively develop a proposal for an installation, artwork, or space design that transforms the perception and experience of a particular place. | Redesign an object, system, place, or design in response to contemporary issues. | Demonstrate in works of art or design how visual and material culture defines, shapes, enhances, inhibits, and/or empowers people's lives. |</p>",14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.3.PKa,EU_d3985f54,EQ_0c74d3b4,TRUE
ncas-visual arts-va-cr2.1.pka,VA:Cr2.1.PKa,basic_html,"<p>VA:Cr2.1.Ka VA:Cr2.1.1a VA:Cr2.1.2a VA:Cr2.1.3a VA:Cr2.1.4a VA:Cr2.1.5a VA:Cr2.1.6a VA:Cr2.1.7a VA:Cr2.1.8a VA:Cr2.1.Ia VA:Cr2.1.IIa VA:Cr2.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Use a variety of art making tools | Through experimentation, build skills in various media and approaches to art making. | Explore uses of materials and tools to create works of art or design. | Experiment with various materials and tools to explore personal interests in a work of art or design. | Create personally satisfying artwork using a variety of artistic processes and materials. | Explore and invent art-making techniques and approaches. | Experiment and develop skills in multiple art-making techniques and approaches through practice. | Demonstrate openness in trying new ideas, materials, methods, and approaches in making works of art and design. | Demonstrate persistence in developing skills with various materials, methods, and approaches in creating works of art or design. | Demonstrate willingness to experiment, innovate, and take risks to pursue ideas, forms, and meanings that emerge in the process of art making or designing. | Engage in making a work of art or design without having a preconceived plan. | Through experimentation, practice, and persistence, demonstrate acquisition of skills and knowledge in a chosen art form. | Experiment, plan, and make multiple works of art and design that explore a personally meaningful theme, idea, or concept. |</p>",14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.1.PKa,EU_d3985f54,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cr2.2.pka,VA:Cr2.2.PKa,basic_html,<p>VA:Cr2.2.Ka VA:Cr2.2.1a VA:Cr2.2.2a VA:Cr2.2.3a VA:Cr2.2.4a VA:Cr2.2.5a VA:Cr2.2.6a VA:Cr2.2.7a VA:Cr2.2.8a VA:Cr2.2.Ia VA:Cr2.2.IIa VA:Cr2.2.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.2.PKa,EU_d3985f54,EQ_505bea1e,TRUE
ncas-visual arts-va-cr2.3.pka,VA:Cr2.3.PKa,basic_html,"<p>VA:Cr2.3.Ka VA:Cr2.3.1a VA:Cr2.3.2a VA:Cr2.3.3a VA:Cr2.3.4a VA:Cr2.3.5a VA:Cr2.3.6a VA:Cr2.3.7a VA:Cr2.3.8a VA:Cr2.3.Ia VA:Cr2.3.IIa VA:Cr2.3.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Create and tell about art that communicates a story about a familiar place or object. | Create art that represents natural and constructed environments. | Identify and classify uses of everyday objects through drawings, diagrams, sculptures, or other visual means. | Repurpose objects to make something new. | Individually or collaboratively construct representations, diagrams, or maps of places that are part of everyday life. | Document, describe, and represent regional constructed environments. | Identify, describe, and visually document places and/or objects of personal significance. | Design or redesign objects, places, or systems that meet the identified needs of diverse users. | Apply visual organizational strategies to design and produce a work of art, design, or media that clearly communicates information or ideas. | Select, organize, and design images and words to make visually clear and compelling presentations. | Collaboratively develop a proposal for an installation, artwork, or space design that transforms the perception and experience of a particular place. | Redesign an object, system, place, or design in response to contemporary issues. | Demonstrate in works of art or design how visual and material culture defines, shapes, enhances, inhibits, and/or empowers people's lives. |</p>",14786,50192,16469,Creating,Anchor Standard 2,PKa,VA:Cr2.3.PKa,EU_d3985f54,EQ_0c74d3b4,TRUE
ncas-visual arts-va-cr3.1.pka,VA:Cr3.1.PKa,basic_html,<p>VA:Cr3.1.Ka VA:Cr3.1.1a VA:Cr3.1.2a VA:Cr3.1.3a VA:Cr3.1.4a VA:Cr3.1.5a VA:Cr3.1.6a VA:Cr3.1.7a VA:Cr3.1.8a VA:Cr3.1.Ia VA:Cr3.1.IIa VA:Cr3.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50193,16469,Creating,Anchor Standard 3,PKa,VA:Cr3.1.PKa,EU_d8888d36,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cr3.1.pka,VA:Cr3.1.PKa,basic_html,<p>VA:Cr3.1.Ka VA:Cr3.1.1a VA:Cr3.1.2a VA:Cr3.1.3a VA:Cr3.1.4a VA:Cr3.1.5a VA:Cr3.1.6a VA:Cr3.1.7a VA:Cr3.1.8a VA:Cr3.1.Ia VA:Cr3.1.IIa VA:Cr3.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50193,16469,Creating,Anchor Standard 3,PKa,VA:Cr3.1.PKa,EU_d8888d36,EQ_2ef55cd6,TRUE
ncas-visual arts-va-pr4.1.pka,VA:Pr4.1.PKa,basic_html,<p>VA:Pr4.1.Ka VA:Pr4.1.1a VA:Pr4.1.2a VA:Pr4.1.3a VA:Pr4.1.4a VA:Pr4.1.5a VA:Pr4.1.6a VA:Pr4.1.7a VA:Pr4.1.8a VA:Pr4.1.Ia VA:Pr4.1.IIa VA:Pr4.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50194,16469,Performing/Presenting/Producing,Anchor Standard 4,PKa,VA:Pr4.1.PKa,EU_be2075d3,EQ_2ef55cd6,TRUE
ncas-visual arts-va-pr4.1.pka,VA:Pr4.1.PKa,basic_html,<p>VA:Pr4.1.Ka VA:Pr4.1.1a VA:Pr4.1.2a VA:Pr4.1.3a VA:Pr4.1.4a VA:Pr4.1.5a VA:Pr4.1.6a VA:Pr4.1.7a VA:Pr4.1.8a VA:Pr4.1.Ia VA:Pr4.1.IIa VA:Pr4.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50194,16469,Performing/Presenting/Producing,Anchor Standard 4,PKa,VA:Pr4.1.PKa,EU_be2075d3,EQ_2ef55cd6,TRUE
ncas-visual arts-va-pr5.1.pka,VA:Pr5.1.PKa,basic_html,<p>VA:Pr5.1.Ka VA:Pr5.1.1a VA:Pr5.1.2a VA:Pr5.1.3a VA:Pr5.1.4a VA:Pr5.1.5a VA:Pr5.1.6a VA:Pr5.1.7a VA:Pr5.1.8a VA:Pr5.1.Ia VA:Pr5.1.IIa VA:Pr5.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50195,16469,Performing/Presenting/Producing,Anchor Standard 5,PKa,VA:Pr5.1.PKa,EU_c30e15d9,EQ_2ef55cd6,TRUE
ncas-visual arts-va-pr5.1.pka,VA:Pr5.1.PKa,basic_html,<p>VA:Pr5.1.Ka VA:Pr5.1.1a VA:Pr5.1.2a VA:Pr5.1.3a VA:Pr5.1.4a VA:Pr5.1.5a VA:Pr5.1.6a VA:Pr5.1.7a VA:Pr5.1.8a VA:Pr5.1.Ia VA:Pr5.1.IIa VA:Pr5.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50195,16469,Performing/Presenting/Producing,Anchor Standard 5,PKa,VA:Pr5.1.PKa,EU_c30e15d9,EQ_2ef55cd6,TRUE
ncas-visual arts-va-pr6.1.pka,VA:Pr6.1.PKa,basic_html,<p>VA:Pr6.1.Ka VA:Pr6.1.1a VA:Pr6.1.2a VA:Pr6.1.3a VA:Pr6.1.4a VA:Pr6.1.5a VA:Pr6.1.6a VA:Pr6.1.7a VA:Pr6.1.8a VA:Pr6.1.Ia VA:Pr6.1.IIa VA:Pr6.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50196,16469,Performing/Presenting/Producing,Anchor Standard 6,PKa,VA:Pr6.1.PKa,EU_e0ff74ec,EQ_ff1755fa,TRUE
ncas-visual arts-va-pr6.1.pka,VA:Pr6.1.PKa,basic_html,<p>VA:Pr6.1.Ka VA:Pr6.1.1a VA:Pr6.1.2a VA:Pr6.1.3a VA:Pr6.1.4a VA:Pr6.1.5a VA:Pr6.1.6a VA:Pr6.1.7a VA:Pr6.1.8a VA:Pr6.1.Ia VA:Pr6.1.IIa VA:Pr6.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50196,16469,Performing/Presenting/Producing,Anchor Standard 6,PKa,VA:Pr6.1.PKa,EU_e0ff74ec,EQ_ff1755fa,TRUE
ncas-visual arts-va-re8.1.pka,VA:Re8.1.Pka,basic_html,<p>VA:Re8.1.Ka VA:Re8.1.1a VA:Re8.1.2a VA:Re8.1.3a VA:Re8.1.4a VA:Re8.1.5a VA:Re8.1.6a VA:Re8.1.7a VA:Re8.1.8a VA:Re8.1.Ia VA:Re8.1.IIa VA:Re8.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50197,16469,Responding,Anchor Standard 8,Pka,VA:Re8.1.Pka,EU_26b4a42f,EQ_2ef55cd6,TRUE
ncas-visual arts-va-re8.1.pka,VA:Re8.1.Pka,basic_html,<p>VA:Re8.1.Ka VA:Re8.1.1a VA:Re8.1.2a VA:Re8.1.3a VA:Re8.1.4a VA:Re8.1.5a VA:Re8.1.6a VA:Re8.1.7a VA:Re8.1.8a VA:Re8.1.Ia VA:Re8.1.IIa VA:Re8.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50197,16469,Responding,Anchor Standard 8,Pka,VA:Re8.1.Pka,EU_26b4a42f,EQ_2ef55cd6,TRUE
ncas-visual arts-va-re9.1.pka,VA:Re9.1.Pka,basic_html,<p>VA:Re9.1.Ka VA:Re9.1.1a VA:Re9.1.2a VA:Re9.1.3a VA:Re9.1.4a VA:Re9.1.5a VA:Re9.1.6a VA:Re9.1.7a VA:Re9.1.8a VA:Re9.1.Ia VA:Re9.1.IIa VA:Re9.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50198,16469,Responding,Anchor Standard 9,Pka,VA:Re9.1.Pka,EU_11789c33,EQ_2ef55cd6,TRUE
ncas-visual arts-va-re9.1.pka,VA:Re9.1.Pka,basic_html,<p>VA:Re9.1.Ka VA:Re9.1.1a VA:Re9.1.2a VA:Re9.1.3a VA:Re9.1.4a VA:Re9.1.5a VA:Re9.1.6a VA:Re9.1.7a VA:Re9.1.8a VA:Re9.1.Ia VA:Re9.1.IIa VA:Re9.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50198,16469,Responding,Anchor Standard 9,Pka,VA:Re9.1.Pka,EU_11789c33,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cn10.1.pka,VA:Cn10.1.Pka,basic_html,<p>VA:Cn10.1.Ka VA:Cn10.1.1a VA:Cn10.1.2a VA:Cn10.1.3a VA:Cn10.1.4a VA:Cn10.1.5a VA:Cn10.1.6a VA:Cn10.1.7a VA:Cn10.1.8a VA:Cn10.1.Ia VA:Cn10.1.IIa VA:Cn10.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50199,16469,Connecting,Anchor Standard 10,Pka,VA:Cn10.1.Pka,EU_668cf790,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cn10.1.pka,VA:Cn10.1.Pka,basic_html,<p>VA:Cn10.1.Ka VA:Cn10.1.1a VA:Cn10.1.2a VA:Cn10.1.3a VA:Cn10.1.4a VA:Cn10.1.5a VA:Cn10.1.6a VA:Cn10.1.7a VA:Cn10.1.8a VA:Cn10.1.Ia VA:Cn10.1.IIa VA:Cn10.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50199,16469,Connecting,Anchor Standard 10,Pka,VA:Cn10.1.Pka,EU_668cf790,EQ_2ef55cd6,TRUE
ncas-music-mu-cr1.1.e.5a,MU:Cr1.1.E.5a,basic_html,<p>Compose and improvise melodic and rhythmic ideas or motives that reflect characteristic(s) of music or text(s) studied in rehearsal.</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.8a,MU:Cr1.1.E.8a,basic_html,<p>Compose and improvise ideas for melodie s  and rhythmic passages  based on characteristic(s) of music or text(s) studied in rehearsal.</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.ia,MU:Cr1.1.E.Ia,basic_html,"<p>Compose and improvise ideas for melodies, rhythmic passages, and arrangements</p>",14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.iia,MU:Cr1.1.E.IIa,basic_html,"<p>Compose and improvise ideas for arrangements, sections , and short compositions</p>",14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.iiia,MU:Cr1.1.E.IIIa,basic_html,<p>Compose and improvise musical ideas for a variety of purposes  and contexts .</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.5a,MU:Cr2.1.E.5a,basic_html,<p>Select and develop draft melodic and rhythmic ideas or motives that demonstrate</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.8a,MU:Cr2.1.E.8a,basic_html,<p>Select and develop draft melodies and rhythmic passages  that demonstrate</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.ia,MU:Cr2.1.E.Ia,basic_html,"<p>Select and develop draft melodies, rhythmic passages, and arrangements  for specific purposes that demonstrate understanding of</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iia,MU:Cr2.1.E.IIa,basic_html,"<p>Select and develop arrangements, sections , and short compositions  for specific purposes that demonstrate understanding of</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iiia,MU:Cr2.1.E.IIIa,basic_html,<p>Select and develop composed and</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.5b,MU:Cr2.1.E.5b,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.5b,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.8b,MU:Cr2.1.E.8b,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.8b,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.ib,MU:Cr2.1.E.Ib,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.Ib,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iib,MU:Cr2.1.E.IIb,basic_html,"<p>Preserve draft compositions and improvisations through standard notation, audio, or video  recording.</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iiib,MU:Cr2.1.E.IIIb,basic_html,"<p>Preserve draft musical works through standard notation, audio, or video recording.</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.5a,MU:Cr3.1.E.5a,basic_html,"<p>Evaluate and refine draft compositions and improvisations based on knowledge, skill, and teacher-provided criteria.</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.8a,MU:Cr3.1.E.8a,basic_html,"<p>Evaluate and refine draft compositions and improvisations based on knowledge, skill, and collaboratively-developed criteria .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.ia,MU:Cr3.1.E.Ia,basic_html,"<p>Evaluate and refine draft melodies, rhythmic passages, arrangements ,  and improvisations based on established  criteria ,</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.iia,MU:Cr3.1.E.IIa,basic_html,<p>Evaluate and refine draft</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.iiia,MU:Cr3.1.E.IIIa,basic_html,"<p>Evaluate and refine varied draft musical works  based on appropriate  criteria,</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.5a,MU:Cr3.2.E.5a,basic_html,<p>Share personally-developed melodic</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.8a,MU:Cr3.2.E.8a,basic_html,<p>Share personally-developed</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.ia,MU:Cr3.2.E.Ia,basic_html,"<p>Share personally-developed melodies, rhythmic passages, and arrangements  – individually or as an ensemble – that address identified purposes .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.iia,MU:Cr3.2.E.IIa,basic_html,<p>Share personally-developed</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.iiia,MU:Cr3.2.E.IIIa,basic_html,"<p>Share varied, personally-developed musical works  – individually or as an ensemble – that address identified purposes and contexts .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-pr4.1.e.5a,MU:Pr4.1.E.5a,basic_html,"<p>Select varied repertoire to study based on interest, music reading skills (where</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.8a,MU:Pr4.1.E.8a,basic_html,<p>Select a varied repertoire to study</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.ia,MU:Pr4.1.E.Ia,basic_html,<p>Explain the criteria  used to  select a varied repertoire to study based on an understanding of theoretical and structural</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.iia,MU:Pr4.1.E.IIa,basic_html,<p>Develop and apply criteria to select</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.iiia,MU:Pr4.1.E.IIIa,basic_html,"<p>Develop and apply criteria to select varied programs  to study and perform based on an understanding of theoretical and structural characteristics and expressive challenges in the music, the technical skill of the individual or ensemble, and the purpose and context of the performance.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.5a,MU:Pr4.2.E.5a,basic_html,"<p>Demonstrate, using music reading skills where appropriate, how knowledge of formal aspects in musical works inform prepared or improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.8a,MU:Pr4.2.E.8a,basic_html,"<p>Demonstrate, using music reading skills where appropriate,  how the setting and</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.ia,MU:Pr4.2.E.Ia,basic_html,"<p>Demonstrate, using music reading skills where appropriate, how compositional devices  employed and theoretica l and structural aspects of musical works impact and inform prepared or improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.iia,MU:Pr4.2.E.IIa,basic_html,"<p>Document and demonstrate,  using music reading skills where appropriate, how compositional devices employed and theoretical</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.iiia,MU:Pr4.2.E.IIIa,basic_html,"<p>Examine, evaluate, and critique, using music reading skills where appropriate, how the structure and context impact and inform prepared and improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.5a,MU:Pr4.3.E.5a,basic_html,<p>Identify expressive qualities in a</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.8a,MU:Pr4.3.E.8a,basic_html,<p>Demonstrate understanding and application of expressive qualities  in a varied repertoire of music through prepared and improvised performances.</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.ia,MU:Pr4.3.E.Ia,basic_html,<p>Demonstrate an understanding of context  in a varied repertoire of music through prepared and improvised performances.</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.iia,MU:Pr4.3.E.IIa,basic_html,"<p>Demonstrate how understanding the style , genre , and context of a varied repertoire of music influences prepared and improvised performances as well as performers’ technical skill  to connect with the audience.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
